company,tech_stack,category
에스케이텔레콤(SK텔레콤),Tensorflow,데이터
에스케이텔레콤(SK텔레콤),Terraform,데브옵스
에스케이텔레콤(SK텔레콤),Trello,협업툴
에스케이텔레콤(SK텔레콤),Trino,데이터
에스케이텔레콤(SK텔레콤),Typescript,언어
에스케이텔레콤(SK텔레콤),VueJS,프론트엔드
에스케이텔레콤(SK텔레콤),Vuex,프론트엔드
에스케이텔레콤(SK텔레콤),WebRTC,기타
에스케이텔레콤(SK텔레콤),Zeppelin,데이터
카카오엔터프라이즈,Docker,데브옵스
카카오엔터프라이즈,Kubernetes,데브옵스
카카오엔터프라이즈,Prometheus,기타
카카오엔터프라이즈,Grafana,데이터
카카오엔터프라이즈,Helm,데브옵스
카카오엔터프라이즈,Ansible,데브옵스
카카오엔터프라이즈,ReactiveX,기타
카카오엔터프라이즈,SpringBoot,백엔드
카카오엔터프라이즈,Java,언어
카카오엔터프라이즈,Python,언어
카카오엔터프라이즈,Jenkins,데브옵스
카카오엔터프라이즈,Argo,데브옵스
카카오엔터프라이즈,CD,데브옵스
카카오엔터프라이즈,Github,기타
카카오엔터프라이즈,Kotlin,언어
카카오엔터프라이즈,Go,언어
카카오엔터프라이즈,MySQL,데이터베이스
카카오엔터프라이즈,MongoDB,데이터베이스
카카오엔터프라이즈,Kafka,데이터
카카오엔터프라이즈,PostgreSQL,데이터베이스
카카오엔터프라이즈,Redis,데이터베이스
카카오엔터프라이즈,Hadoop,데이터
카카오엔터프라이즈,Spark,데이터
카카오엔터프라이즈,Hive,데이터
카카오엔터프라이즈,HBase,데이터베이스
카카오엔터프라이즈,Presto,데이터
카카오엔터프라이즈,Druid,기타
카카오엔터프라이즈,Flink,데이터
카카오엔터프라이즈,ElasticSearch,기타
카카오엔터프라이즈,Kibana,기타
카카오엔터프라이즈,KakaoWork,협업툴
카카오엔터프라이즈,Jira,협업툴
카카오엔터프라이즈,Pytorch,데이터
카카오엔터프라이즈,Tensorflow,데이터
카카오엔터프라이즈,Airflow,데이터
카카오엔터프라이즈,Scala,언어
카카오엔터프라이즈,R,언어
카카오엔터프라이즈,Javascript,언어
카카오엔터프라이즈,NodeJS,백엔드
카카오엔터프라이즈,VueJS,프론트엔드
카카오엔터프라이즈,ReactJS,프론트엔드
카카오엔터프라이즈,C++,언어
카카오엔터프라이즈,GraphQL,기타
카카오엔터프라이즈,Apollo,기타
카카오엔터프라이즈,Typescript,언어
카카오엔터프라이즈,Ruby,백엔드
카카오엔터프라이즈,on,백엔드
카카오엔터프라이즈,Rails,백엔드
카카오엔터프라이즈,Ruby,백엔드
카카오엔터프라이즈,GRPC,기타
카카오엔터프라이즈,Swift,언어
카카오엔터프라이즈,Appium,테스팅툴
카카오엔터프라이즈,Selenium,테스팅툴
카카오엔터프라이즈,Elixir,언어
카카오엔터프라이즈,Phoenix,백엔드
카카오엔터프라이즈,Styled-Components,프론트엔드
카카오엔터프라이즈,Github,기타
카카오엔터프라이즈,Action,기타
카카오엔터프라이즈,Terraform,데브옵스
카카오엔터프라이즈,WebRTC,기타
카카오엔터프라이즈,Agit,기타
큐피스트(글램),Redis,데이터베이스
큐피스트(글램),ElasticSearch,기타
큐피스트(글램),Javascript,언어
큐피스트(글램),Laravel,백엔드
큐피스트(글램),Python,언어
큐피스트(글램),Django,백엔드
큐피스트(글램),Flask,백엔드
큐피스트(글램),Neo4j,데이터베이스
큐피스트(글램),Swift,언어
큐피스트(글램),React,프론트엔드
큐피스트(글램),Native,프론트엔드
큐피스트(글램),Bitrise,기타
큐피스트(글램),Jira,협업툴
큐피스트(글램),Notion,협업툴
큐피스트(글램),Google,기타
큐피스트(글램),Firebase,기타
큐피스트(글램),Github,기타
큐피스트(글램),Fastlane,기타
큐피스트(글램),ReactJS,프론트엔드
큐피스트(글램),Docker,데브옵스
큐피스트(글램),Kubernetes,데브옵스
큐피스트(글램),Redux,기타
큐피스트(글램),Kibana,기타
큐피스트(글램),AWS,기타
큐피스트(글램),SQS,기타
큐피스트(글램),FastAPI,백엔드
큐피스트(글램),ReactiveX,기타
큐피스트(글램),Typescript,언어
큐피스트(글램),PHP,기타
큐피스트(글램),Kotlin,언어
큐피스트(글램),SnapKit,기타
큐피스트(글램),Dagger,기타
큐피스트(글램),Confluence,협업툴
큐피스트(글램),Moya,기타
큐피스트(글램),Styled-Components,프론트엔드
큐피스트(글램),Airflow,데이터
큐피스트(글램),Go,언어
플리토,Javascript,언어
플리토,NodeJS,백엔드
플리토,Python,언어
플리토,PostgreSQL,데이터베이스
플리토,MongoDB,데이터베이스
플리토,Typescript,언어
플리토,Angular,프론트엔드
플리토,Redis,데이터베이스
플리토,VueJS,프론트엔드
플리토,Google,기타
플리토,Firebase,기타
플리토,ExpressJS,백엔드
플리토,Kafka,데이터
플리토,RabbitMQ,기타
플리토,Swift,언어
플리토,Kotlin,언어
플리토,AWS,기타
플리토,DynamoDB,데이터베이스
플리토,ElasticSearch,기타
플리토,Github,기타
플리토,Docker,데브옵스
플리토,Jenkins,데브옵스
플리토,Kubernetes,데브옵스
플리토,Kibana,기타
플리토,Slack,협업툴
플리토,Jira,협업툴
플리토,Confluence,협업툴
플리토,Mocha,테스팅툴
플리토,ReactJS,프론트엔드
플리토,Redux,기타
플리토,Vuex,프론트엔드
플리토,Appium,테스팅툴
플리토,Selenium,테스팅툴
플리토,Styled-Components,프론트엔드
플리토,NestJS,백엔드
야놀자,Java,언어
야놀자,Spring,백엔드
야놀자,Kafka,데이터
야놀자,NodeJS,백엔드
야놀자,Javascript,언어
야놀자,Typescript,언어
야놀자,Kotlin,언어
야놀자,SpringBoot,백엔드
야놀자,Python,언어
야놀자,Docker,데브옵스
야놀자,Kubernetes,데브옵스
야놀자,Ansible,데브옵스
야놀자,Terraform,데브옵스
야놀자,Prometheus,기타
야놀자,Grafana,데이터
야놀자,Airflow,데이터
야놀자,MyBatis,기타
야놀자,ElasticSearch,기타
야놀자,Kibana,기타
야놀자,MySQL,데이터베이스
야놀자,AWS,기타
야놀자,AuroraDB,데이터베이스
야놀자,Go,언어
야놀자,C++,언어
야놀자,NextJS,프론트엔드
야놀자,ReactJS,프론트엔드
야놀자,VueJS,프론트엔드
야놀자,NuxtJS,프론트엔드
야놀자,Bitbucket,기타
야놀자,Hive,데이터
야놀자,Spark,데이터
야놀자,Hadoop,데이터
야놀자,Swift,언어
야놀자,Presto,데이터
야놀자,AWS,기타
야놀자,DynamoDB,데이터베이스
야놀자,AWS,기타
야놀자,Kinesis,기타
야놀자,Druid,기타
야놀자,Google,기타
야놀자,Firebase,기타
야놀자,Google,기타
야놀자,BigQuery,데이터
야놀자,Flink,데이터
야놀자,Tableau,기타
야놀자,Redash,기타
야놀자,Zeppelin,데이터
야놀자,Tensorflow,데이터
야놀자,Pytorch,데이터
야놀자,Scala,언어
야놀자,Jira,협업툴
야놀자,Circle,기타
야놀자,CI,기타
야놀자,Confluence,협업툴
야놀자,Slack,협업툴
야놀자,Koa,백엔드
야놀자,Puppeteer,기타
야놀자,Redis,데이터베이스
야놀자,MongoDB,데이터베이스
야놀자,Jenkins,데브옵스
야놀자,NestJS,백엔드
야놀자,ExpressJS,백엔드
야놀자,MobX,기타
야놀자,Redux,기타
야놀자,Fluentd,기타
야놀자,AWS,기타
야놀자,Athena,데이터
야놀자,GRPC,기타
야놀자,JUnit,테스팅툴
야놀자,OpenGL,기타
야놀자,Github,기타
야놀자,Action,기타
야놀자,Appium,테스팅툴
야놀자,Selenium,테스팅툴
야놀자,Styled-Components,프론트엔드
야놀자,React,프론트엔드
야놀자,Query,기타
야놀자,Vault,데브옵스
야놀자,Gin,백엔드
야놀자,Fiber,백엔드
11번가(십일번가),Java,언어
11번가(십일번가),Javascript,언어
11번가(십일번가),Typescript,언어
11번가(십일번가),Kotlin,언어
11번가(십일번가),ReactJS,프론트엔드
11번가(십일번가),NextJS,프론트엔드
11번가(십일번가),VueJS,프론트엔드
11번가(십일번가),Vuex,프론트엔드
11번가(십일번가),Redux,기타
11번가(십일번가),Spring,백엔드
11번가(십일번가),Swagger,기타
11번가(십일번가),Python,언어
11번가(십일번가),SpringBoot,백엔드
11번가(십일번가),NodeJS,백엔드
11번가(십일번가),MyBatis,기타
11번가(십일번가),Hibernate,기타
11번가(십일번가),AWS,기타
11번가(십일번가),SQS,기타
11번가(십일번가),AWS,기타
11번가(십일번가),SES,기타
11번가(십일번가),AWS,기타
11번가(십일번가),AuroraDB,데이터베이스
11번가(십일번가),AWS,기타
11번가(십일번가),DynamoDB,데이터베이스
11번가(십일번가),ElasticSearch,기타
11번가(십일번가),MongoDB,데이터베이스
11번가(십일번가),MySQL,데이터베이스
11번가(십일번가),OracleDB,데이터베이스
11번가(십일번가),Redis,데이터베이스
11번가(십일번가),JUnit,테스팅툴
11번가(십일번가),Sonarqube,기타
11번가(십일번가),Rest-Assured,테스팅툴
11번가(십일번가),Mockito,테스팅툴
11번가(십일번가),Selenium,테스팅툴
11번가(십일번가),Grafana,데이터
11번가(십일번가),Hadoop,데이터
11번가(십일번가),Spark,데이터
11번가(십일번가),Kafka,데이터
11번가(십일번가),Hive,데이터
11번가(십일번가),Zeppelin,데이터
11번가(십일번가),Prometheus,기타
11번가(십일번가),MLflow,데이터
11번가(십일번가),Pytorch,데이터
11번가(십일번가),Keras,데이터
11번가(십일번가),Tensorflow,데이터
11번가(십일번가),Bitbucket,기타
11번가(십일번가),AWS,기타
11번가(십일번가),CodePipeline,기타
11번가(십일번가),AWS,기타
11번가(십일번가),CodeDeploy,기타
11번가(십일번가),Docker,데브옵스
11번가(십일번가),Kubernetes,데브옵스
11번가(십일번가),Jenkins,데브옵스
11번가(십일번가),Nexus,기타
11번가(십일번가),AWS,기타
11번가(십일번가),CodeBuild,기타
11번가(십일번가),Terraform,데브옵스
11번가(십일번가),Confluence,협업툴
11번가(십일번가),Jira,협업툴
11번가(십일번가),Notion,협업툴
11번가(십일번가),Slack,협업툴
11번가(십일번가),Druid,기타
11번가(십일번가),Swift,언어
11번가(십일번가),NestJS,백엔드
11번가(십일번가),Objective-C,기타
11번가(십일번가),Scala,언어
11번가(십일번가),Airflow,데이터
11번가(십일번가),Presto,데이터
11번가(십일번가),Cypress,테스팅툴
11번가(십일번가),AWS,기타
11번가(십일번가),Kinesis,기타
11번가(십일번가),AWS,기타
11번가(십일번가),SNS,기타
11번가(십일번가),Kibana,기타
11번가(십일번가),Styled-Components,프론트엔드
11번가(십일번가),Helm,데브옵스
11번가(십일번가),Argo,데브옵스
11번가(십일번가),CD,데브옵스
식스샵(sixshop),Javascript,언어
식스샵(sixshop),ReactJS,프론트엔드
식스샵(sixshop),Angular,프론트엔드
식스샵(sixshop),Redux,기타
식스샵(sixshop),Storybook,프론트엔드
식스샵(sixshop),Jest,테스팅툴
식스샵(sixshop),Enzyme,테스팅툴
식스샵(sixshop),Jira,협업툴
식스샵(sixshop),AWS,기타
식스샵(sixshop),CodeBuild,기타
식스샵(sixshop),Jenkins,데브옵스
식스샵(sixshop),Travis,기타
식스샵(sixshop),CI,기타
식스샵(sixshop),Java,언어
식스샵(sixshop),Go,언어
식스샵(sixshop),Python,언어
식스샵(sixshop),Spring,백엔드
식스샵(sixshop),SpringBoot,백엔드
식스샵(sixshop),Github,기타
식스샵(sixshop),AWS,기타
식스샵(sixshop),SQS,기타
식스샵(sixshop),AWS,기타
식스샵(sixshop),AuroraDB,데이터베이스
식스샵(sixshop),NodeJS,백엔드
식스샵(sixshop),MongoDB,데이터베이스
식스샵(sixshop),Redis,데이터베이스
식스샵(sixshop),Docker,데브옵스
식스샵(sixshop),Bitbucket,기타
식스샵(sixshop),Github,기타
식스샵(sixshop),Action,기타
식스샵(sixshop),MySQL,데이터베이스
식스샵(sixshop),Slack,협업툴
식스샵(sixshop),ReactiveX,기타
식스샵(sixshop),NestJS,백엔드
식스샵(sixshop),Styled-Components,프론트엔드
식스샵(sixshop),React,프론트엔드
식스샵(sixshop),Query,기타
식스샵(sixshop),Notion,협업툴
식스샵(sixshop),Playwright,테스팅툴
식스샵(sixshop),Recoil,기타
식스샵(sixshop),Typescript,언어
식스샵(sixshop),Fiber,백엔드
식스샵(sixshop),Gin,백엔드
팀스파르타,Python,언어
팀스파르타,Typescript,언어
팀스파르타,Gatsby,프론트엔드
팀스파르타,NextJS,프론트엔드
팀스파르타,FastAPI,백엔드
팀스파르타,Flask,백엔드
팀스파르타,Celery,기타
팀스파르타,AWS,기타
팀스파르타,Kinesis,기타
팀스파르타,InfluxDB,데이터베이스
팀스파르타,ElasticSearch,기타
팀스파르타,RabbitMQ,기타
팀스파르타,Swagger,기타
팀스파르타,ReactJS,프론트엔드
팀스파르타,Recoil,기타
팀스파르타,Storybook,프론트엔드
팀스파르타,Styled-Components,프론트엔드
팀스파르타,Lottie,기타
팀스파르타,MongoDB,데이터베이스
팀스파르타,Redis,데이터베이스
팀스파르타,MySQL,데이터베이스
팀스파르타,Cypress,테스팅툴
팀스파르타,Jest,테스팅툴
팀스파르타,nGrinder,테스팅툴
팀스파르타,Testing,기타
팀스파르타,Library,기타
팀스파르타,AWS,기타
팀스파르타,Redshift,데이터
팀스파르타,Google,기타
팀스파르타,Data,기타
팀스파르타,Studio,기타
팀스파르타,Grafana,데이터
팀스파르타,Prometheus,기타
팀스파르타,Tableau,기타
팀스파르타,Redash,기타
팀스파르타,Docker,데브옵스
팀스파르타,Github,기타
팀스파르타,Action,기타
팀스파르타,Github,기타
팀스파르타,AWS,기타
팀스파르타,CodeBuild,기타
팀스파르타,AWS,기타
팀스파르타,CodeDeploy,기타
팀스파르타,AWS,기타
팀스파르타,CodePipeline,기타
팀스파르타,Slack,협업툴
팀스파르타,Notion,협업툴
팀스파르타,NestJS,백엔드
미소(miso),Javascript,언어
미소(miso),ReactJS,프론트엔드
미소(miso),NextJS,프론트엔드
미소(miso),Redux,기타
미소(miso),NodeJS,백엔드
미소(miso),Ruby,백엔드
미소(miso),Typescript,언어
미소(miso),Docker,데브옵스
미소(miso),React,프론트엔드
미소(miso),Native,프론트엔드
미소(miso),Python,언어
미소(miso),GraphQL,기타
미소(miso),PostgreSQL,데이터베이스
미소(miso),Go,언어
미소(miso),Ruby,백엔드
미소(miso),on,백엔드
미소(miso),Rails,백엔드
미소(miso),AWS,기타
미소(miso),DynamoDB,데이터베이스
미소(miso),Redis,데이터베이스
미소(miso),MySQL,데이터베이스
미소(miso),MongoDB,데이터베이스
미소(miso),ElasticSearch,기타
미소(miso),Fluentd,기타
미소(miso),Kibana,기타
미소(miso),Github,기타
미소(miso),Jira,협업툴
미소(miso),Notion,협업툴
미소(miso),Slack,협업툴
미소(miso),Jenkins,데브옵스
미소(miso),Styled-Components,프론트엔드
미소(miso),AWS,기타
미소(miso),Redshift,데이터
미소(miso),ExpressJS,백엔드
미소(miso),FastAPI,백엔드
미소(miso),Fastify,기타
미소(miso),Github,기타
미소(miso),Action,기타
미소(miso),Jest,테스팅툴
미소(miso),Koa,백엔드
미소(miso),Kubernetes,데브옵스
미소(miso),Storybook,프론트엔드
미소(miso),Terraform,데브옵스
바로고(barogo),Javascript,언어
바로고(barogo),Python,언어
바로고(barogo),NodeJS,백엔드
바로고(barogo),Java,언어
바로고(barogo),MySQL,데이터베이스
바로고(barogo),PostgreSQL,데이터베이스
바로고(barogo),MongoDB,데이터베이스
바로고(barogo),Redis,데이터베이스
바로고(barogo),VueJS,프론트엔드
바로고(barogo),Google,기타
바로고(barogo),Firebase,기타
바로고(barogo),GraphQL,기타
바로고(barogo),Kafka,데이터
바로고(barogo),Flask,백엔드
바로고(barogo),AWS,기타
바로고(barogo),SQS,기타
바로고(barogo),Apollo,기타
바로고(barogo),Google,기타
바로고(barogo),BigQuery,데이터
바로고(barogo),Vuex,프론트엔드
바로고(barogo),ReactiveX,기타
바로고(barogo),ElasticSearch,기타
바로고(barogo),Swagger,기타
바로고(barogo),Github,기타
바로고(barogo),Docker,데브옵스
바로고(barogo),Jenkins,데브옵스
바로고(barogo),Kubernetes,데브옵스
바로고(barogo),Kibana,기타
바로고(barogo),Ansible,데브옵스
바로고(barogo),Jest,테스팅툴
바로고(barogo),Slack,협업툴
바로고(barogo),Jira,협업툴
바로고(barogo),Confluence,협업툴
바로고(barogo),React,프론트엔드
바로고(barogo),Native,프론트엔드
바로고(barogo),Hadoop,데이터
바로고(barogo),Spark,데이터
바로고(barogo),Terraform,데브옵스
바로고(barogo),Helm,데브옵스
바로고(barogo),Grafana,데이터
바로고(barogo),Prometheus,기타
바로고(barogo),Typescript,언어
바로고(barogo),Airflow,데이터
바로고(barogo),Hive,데이터
바로고(barogo),Presto,데이터
바로고(barogo),Redash,기타
바로고(barogo),Tableau,기타
바로고(barogo),NestJS,백엔드
바로고(barogo),Redux,기타
바로고(barogo),Notion,협업툴
바로고(barogo),Styled-Components,프론트엔드
바로고(barogo),AWS,기타
바로고(barogo),Athena,데이터
바로고(barogo),Locust,테스팅툴
프렌트립(프립),Javascript,언어
프렌트립(프립),Typescript,언어
프렌트립(프립),ReactJS,프론트엔드
